,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
20,19,1005.2,,25.3,,95,1.0,23,,,0.0,,,,
21,20,1005.9,,25.2,,96,0.9,330,,,0.0,,,,
22,21,1006.6,,25.2,,97,1.7,353,,,0.0,,,,
23,22,1006.9,,25.6,,97,2.7,9,,,0.0,,,,
24,23,1006.5,,25.4,,97,2.0,22,,,0.0,,,,
25,24,1006.4,,25.5,,97,2.1,15,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-10-16,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1006.1,,25.4,,98,1.1,360,,,0.0,,,,
3,2,1006.0,,25.3,,98,2.1,1,,,0.0,,,,
4,3,1005.6,,24.9,,98,2.1,4,,,0.0,,,,
5,4,1005.6,,24.7,,96,1.9,17,,,0.0,,,,
6,5,1006.1,,24.6,,97,1.5,352,,,0.0,,,,
7,6,1006.6,,24.5,,98,2.1,1,,,0.0,,,,
8,7,1007.4,,25.4,,95,2.9,353,,,0.0,,,,
9,8,1007.9,,26.6,,92,3.2,360,,,0.0,,,,
10,9,1008.1,,27.4,,87,3.5,1,,,0.0,,,,
11,10,1007.9,,28.1,,85,3.8,352,,,0.0,,,,
12,11,1007.3,,28.8,,83,3.9,344,,,0.0,,,,
13,12,1006.7,,28.5,,83,4.6,343,,,0.0,,,,
14,13,1006.1,,28.4,,83,4.3,348,,,0.0,,,,
15,14,1005.4,,28.3,,85,3.2,343,,,0.0,,,,
16,15,1005.3,,28.0,,86,4.7,339,,,0.0,,,,
17,16,1005.4,,27.6,,87,3.5,336,,,0.0,,,,
18,17,1005.8,,27.3,,89,3.9,344,,,0.0,,,,
19,18,1006.4,,26.6,,92,3.8,340,,,0.0,,,,
20,19,1006.7,,26.5,,92,3.7,355,,,0.0,,,,
21,20,1007.4,,26.4,,93,3.6,359,,,0.0,,,,
22,21,1007.7,,26.2,,93,2.8,358,,,0.0,,,,
23,22,1008.1,,26.1,,94,1.4,345,,,0.0,,,,
24,23,1008.1,,26.0,,95,1.2,333,,,0.0,,,,
25,24,1008.0,,25.8,,95,1.7,352,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-10-17,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1007.7,,25.8,,94,2.2,358,,,0.0,,,,
3,2,1007.6,,25.8,,95,1.5,8,,,0.0,,,,
4,3,1007.4,,25.7,,95,1.5,3,,,0.0,,,,
5,4,1007.3,,25.5,,95,1.7,353,,,0.0,,,,
6,5,1007.6,,25.2,,95,2.1,14,,,0.0,,,,
7,6,1007.9,,25.0,,95,2.8,9,,,0.0,,,,
8,7,1008.5,,25.2,,94,2.9,4,,,0.0,,,,
9,8,1008.9,,25.8,,90,3.8,5,,,0.0,,,,
10,9,1009.3,,26.8,,86,3.4,355,,,0.0,,,,
11,10,1009.1,,27.7,,83,4.2,348,,,0.0,,,,
12,11,1008.4,,28.4,,78,5.1,355,,,0.0,,,,
13,12,1007.3,,28.9,,78,5.8,354,,,0.0,,,,
14,13,1006.3,,28.5,,77,7.9,5,,,0.0,,,,
15,14,1005.6,,28.4,,79,7.5,359,,,0.0,,,,
16,15,1005.2,,28.0,,80,6.9,2,,,0.0,,,,
17,16,1005.2,,27.3,,82,6.8,358,,,0.0,,,,
18,17,1005.4,,26.6,,84,5.6,356,,,0.0,,,,
19,18,1005.8,,25.7,,86,6.0,356,,,0.0,,,,
20,19,1006.4,,25.3,,88,4.8,358,,,0.0,,,,
21,20,1007.0,,25.2,,88,4.8,358,,,0.0,,,,
22,21,1007.4,,25.0,,88,4.8,3,,,0.0,,,,
23,22,1007.7,,25.0,,87,4.4,2,,,0.0,,,,
24,23,1007.9,,25.0,,88,3.2,4,,,0.0,,,,
25,24,1007.8,,24.7,,89,2.5,359,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-10-18,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1007.4,,24.5,,90,2.9,1,,,0.0,,,,
3,2,1007.0,,24.2,,91,3.4,4,,,0.0,,,,
4,3,1006.7,,24.0,,90,3.9,5,,,0.0,,,,
5,4,1006.6,,23.9,,90,3.5,3,,,0.0,,,,
6,5,1006.7,,23.9,,90,3.6,5,,,0.0,,,,
7,6,1007.1,,24.1,,90,4.0,8,,,0.0,,,,
8,7,1007.7,,24.5,,88,4.6,4,,,0.0,,,,
9,8,1008.3,,25.4,,85,5.5,6,,,0.0,,,,
10,9,1008.4,,26.5,,81,6.3,3,,,0.0,,,,
11,10,1008.1,,27.1,,78,7.2,1,,,0.0,,,,
12,11,1007.5,,27.7,,77,6.3,2,,,0.0,,,,
13,12,1006.7,,27.7,,76,6.2,358,,,0.0,,,,
14,13,1006.0,,27.7,,76,5.8,355,,,0.0,,,,
15,14,1005.4,,27.8,,76,6.1,360,,,0.0,,,,
16,15,1005.2,,27.5,,79,6.5,360,,,0.0,,,,
17,16,1005.3,,26.6,,80,6.9,4,,,0.0,,,,
18,17,1005.5,,25.9,,82,6.4,359,,,0.0,,,,
19,18,1005.7,,25.1,,86,6.2,358,,,0.0,,,,
20,19,1006.2,,24.7,,87,5.5,357,,,0.0,,,,
21,20,1006.7,,24.5,,88,5.1,356,,,0.0,,,,
22,21,1006.9,,24.3,,89,3.9,359,,,0.0,,,,
23,22,1006.8,,24.0,,90,3.7,355,,,0.0,,,,
24,23,1006.6,,23.8,,89,3.4,360,,,0.0,,,,
25,24,1006.3,,23.9,,88,3.8,7,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-10-19,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1005.8,,23.7,,88,3.4,2,,,0.0,,,,
3,2,1005.2,,23.6,,88,3.4,3,,,0.0,,,,
4,3,1004.7,,23.4,,89,4.0,360,,,0.0,,,,
5,4,1004.3,,23.2,,89,4.3,356,,,0.0,,,,
6,5,1004.4,,23.1,,88,3.7,358,,,0.0,,,,
7,6,1005.1,,23.2,,86,4.2,359,,,0.0,,,,
8,7,1005.9,,23.4,,85,5.8,2,,,0.0,,,,
9,8,1006.6,,24.3,,81,6.4,1,,,0.0,,,,
10,9,1006.8,,25.0,,81,7.0,6,,,0.0,,,,
11,10,1006.3,,25.8,,77,7.0,3,,,0.0,,,,
12,11,1005.5,,26.5,,75,6.2,353,,,0.0,,,,
13,12,1004.7,,27.8,,70,6.3,9,,,0.0,,,,
14,13,1004.0,,28.0,,73,6.2,351,,,0.0,,,,
15,14,1003.1,,27.4,,76,8.1,357,,,0.0,,,,
16,15,1002.8,,27.0,,78,6.3,354,,,0.0,,,,
17,16,1002.6,,26.5,,78,7.7,2,,,0.0,,,,
18,17,1002.8,,25.7,,80,6.9,2,,,0.0,,,,
19,18,1003.0,,24.7,,83,6.1,359,,,0.0,,,,
20,19,1003.2,,24.3,,85,5.5,357,,,0.0,,,,
21,20,1003.9,,24.1,,86,5.8,358,,,0.0,,,,
22,21,1004.2,,23.9,,87,4.4,4,,,0.0,,,,
23,22,1004.3,,23.8,,87,3.7,358,,,0.0,,,,
24,23,1004.5,,23.6,,88,3.9,358,,,0.0,,,,
25,24,1004.1,,23.5,,88,4.0,359,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-10-20,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1003.5,,23.6,,88,4.6,357,,,0.0,,,,
3,2,1003.1,,23.3,,89,4.2,1,,,0.0,,,,
4,3,1002.9,,23.2,,88,4.7,360,,,0.0,,,,
5,4,1002.8,,23.1,,88,4.9,359,,,0.0,,,,
6,5,1003.2,,23.0,,88,4.7,356,,,0.0,,,,
7,6,1003.8,,22.9,,87,4.7,3,,,0.0,,,,
8,7,1004.4,,23.4,,85,5.3,6,,,0.0,,,,
9,8,1004.7,,24.1,,81,6.5,4,,,0.0,,,,
10,9,1004.9,,25.3,,76,5.4,8,,,0.0,,,,
11,10,1004.9,,27.2,,73,4.7,4,,,0.0,,,,
12,11,1004.3,,27.3,,72,7.3,3,,,0.0,,,,
13,12,1003.7,,26.9,,72,7.8,355,,,0.0,,,,
14,13,1002.8,,26.5,,74,8.0,350,,,0.0,,,,
15,14,1002.3,,26.7,,71,8.1,353,,,0.0,,,,
16,15,1002.3,,25.8,,75,8.4,356,,,0.0,,,,
17,16,1002.5,,24.9,,75,8.6,4,,,0.0,,,,
18,17,1002.7,,24.2,,76,8.2,2,,,0.0,,,,
19,18,1002.9,,23.4,,81,7.4,359,,,0.0,,,,
20,19,1003.8,,23.0,,82,7.2,1,,,0.0,,,,
21,20,1004.5,,22.6,,83,6.5,358,,,0.0,,,,
22,21,1005.0,,22.5,,82,6.2,358,,,0.0,,,,
23,22,1004.9,,22.3,,84,6.1,360,,,0.0,,,,
24,23,1004.8,,22.2,,82,6.3,2,,,0.0,,,,
25,24,1004.4,,22.3,,80,7.7,6,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-10-21,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1004.0,,22.3,,78,7.5,6,,,0.0,,,,
3,2,1003.6,,22.2,,78,7.2,1,,,0.0,,,,
4,3,1003.5,,21.5,,81,8.4,4,,,0.0,,,,
5,4,1003.6,,21.5,,78,7.9,3,,,0.0,,,,
6,5,1003.8,,21.2,,79,8.2,5,,,0.0,,,,
7,6,1004.3,,21.1,,79,9.5,2,,,0.0,,,,
8,7,1005.1,,21.1,,79,7.9,3,,,0.0,,,,
9,8,1005.4,,22.2,,76,7.8,3,,,0.0,,,,
10,9,1006.0,,23.0,,74,8.8,4,,,0.0,,,,
11,10,1005.8,,24.1,,68,10.1,8,,,0.0,,,,
12,11,1005.2,,24.3,,68,10.1,6,,,0.0,,,,
13,12,1004.6,,24.0,,68,9.8,358,,,0.0,,,,
14,13,1004.1,,24.5,,66,9.7,4,,,0.0,,,,
15,14,1003.4,,24.2,,66,9.9,3,,,0.0,,,,
16,15,1003.0,,24.3,,66,9.4,1,,,0.0,,,,
17,16,1002.9,,23.6,,69,9.5,359,,,0.0,,,,
18,17,1003.3,,22.7,,70,8.7,356,,,0.0,,,,
19,18,1003.5,,21.7,,72,7.1,358,,,0.0,,,,
20,19,1003.5,,21.2,,74,6.8,3,,,0.0,,,,
21,20,1004.0,,21.0,,73,6.6,4,,,0.0,,,,
22,21,1004.5,,21.0,,69,7.4,2,,,0.0,,,,
23,22,1005.0,,20.8,,64,6.5,1,,,0.0,,,,
24,23,1005.1,,20.7,,59,6.0,358,,,0.0,,,,
25,24,1005.3,,20.4,,59,4.9,356,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-10-22,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1005.0,,20.1,,62,4.3,359,,,0.0,,,,
3,2,1004.7,,19.8,,63,4.3,355,,,0.0,,,,
4,3,1004.6,,19.9,,62,5.3,1,,,0.0,,,,
5,4,1004.7,,19.3,,66,4.6,4,,,0.0,,,,
6,5,1005.3,,19.5,,65,4.5,2,,,0.0,,,,
7,6,1005.7,,19.4,,65,5.0,3,,,0.0,,,,
8,7,1006.1,,19.9,,65,5.2,3,,,0.0,,,,
9,8,1006.5,,21.1,,61,6.2,3,,,0.0,,,,
10,9,1006.7,,22.4,,59,6.4,2,,,0.0,,,,
11,10,1006.9,,23.2,,56,6.7,359,,,0.0,,,,
12,11,1006.5,,23.9,,55,6.5,1,,,0.0,,,,
13,12,1005.6,,24.2,,56,6.7,360,,,0.0,,,,
14,13,1004.7,,24.5,,57,7.4,359,,,0.0,,,,
15,14,1004.3,,25.0,,59,5.8,357,,,0.0,,,,
16,15,1004.0,,24.5,,61,6.2,347,,,0.0,,,,
17,16,1004.3,,23.6,,63,5.4,352,,,0.0,,,,
18,17,1004.8,,22.4,,64,5.6,356,,,0.0,,,,
19,18,1005.7,,21.2,,67,4.8,356,,,0.0,,,,
20,19,1006.7,,20.4,,66,6.3,357,,,0.0,,,,
21,20,1007.4,,19.5,,68,5.9,360,,,0.0,,,,
22,21,1008.0,,19.0,,66,5.3,6,,,0.0,,,,
23,22,1008.3,,18.5,,67,4.0,352,,,0.0,,,,
24,23,1008.4,,18.0,,69,3.3,358,,,0.0,,,,
25,24,1008.3,,17.3,,73,1.2,347,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-10-23,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1008.0,,16.9,,77,1.4,14,,,0.0,,,,
3,2,1008.0,,18.1,,69,1.0,73,,,0.0,,,,
4,3,1008.0,,18.1,,72,0.5,73,,,0.0,,,,
5,4,1008.0,,17.9,,71,1.1,35,,,0.0,,,,
6,5,1008.3,,17.6,,74,1.7,12,,,0.0,,,,
7,6,1009.0,,18.2,,69,2.7,20,,,0.0,,,,
8,7,1009.7,,18.4,,70,1.4,11,,,0.0,,,,
9,8,1010.2,,20.7,,61,2.7,14,,,0.0,,,,
10,9,1010.6,,22.6,,57,3.0,11,,,0.0,,,,
11,10,1010.7,,24.2,,55,4.0,1,,,0.0,,,,
12,11,1010.2,,25.5,,55,4.4,3,,,0.0,,,,
13,12,1009.6,,25.8,,58,5.4,3,,,0.0,,,,
14,13,1008.9,,26.4,,53,3.8,353,,,0.0,,,,
15,14,1008.5,,26.5,,58,4.7,344,,,0.0,,,,
16,15,1008.9,,25.6,,62,6.0,345,,,0.0,,,,
17,16,1009.3,,24.5,,67,5.2,355,,,0.0,,,,
18,17,1009.6,,23.2,,68,6.2,356,,,0.0,,,,
19,18,1010.0,,22.0,,72,4.3,352,,,0.0,,,,
20,19,1011.0,,21.4,,73,5.0,354,,,0.0,,,,
21,20,1011.8,,20.9,,75,4.1,2,,,0.0,,,,
22,21,1012.2,,20.3,,77,3.0,354,,,0.0,,,,
23,22,1012.4,,19.8,,80,2.2,347,,,0.0,,,,
24,23,1012.7,,19.7,,81,2.4,355,,,0.0,,,,
25,24,1012.6,,19.7,,81,1.3,4,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-10-24,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1012.6,,19.6,,81,1.9,20,,,0.0,,,,
3,2,1012.5,,18.9,,86,1.6,12,,,0.0,,,,
4,3,1012.5,,18.9,,85,2.7,10,,,0.0,,,,
5,4,1012.7,,18.9,,84,3.0,359,,,0.0,,,,
6,5,1012.9,,18.8,,84,2.6,5,,,0.0,,,,
7,6,1013.6,,18.8,,84,2.5,2,,,0.0,,,,
8,7,1014.3,,19.7,,81,2.8,360,,,0.0,,,,
9,8,1014.9,,21.5,,73,3.8,359,,,0.0,,,,
10,9,1014.9,,23.2,,68,3.4,12,,,0.0,,,,
11,10,1014.5,,24.8,,64,4.1,359,,,0.0,,,,
12,11,1013.9,,26.1,,58,3.9,351,,,0.0,,,,
13,12,1012.8,,26.5,,59,5.4,338,,,0.0,,,,
14,13,1012.2,,26.7,,58,6.7,358,,,0.0,,,,
15,14,1011.6,,26.3,,61,7.0,2,,,0.0,,,,
16,15,1011.4,,25.4,,67,7.5,355,,,0.0,,,,
17,16,1011.6,,24.7,,69,7.2,1,,,0.0,,,,
18,17,1011.9,,23.6,,73,6.0,357,,,0.0,,,,
19,18,1012.1,,22.6,,74,6.1,358,,,0.0,,,,
20,19,1012.9,,21.9,,75,4.7,357,,,0.0,,,,
21,20,1013.5,,21.1,,77,3.6,356,,,0.0,,,,
22,21,1013.5,,20.3,,81,2.5,348,,,0.0,,,,
23,22,1013.6,,19.9,,83,2.0,351,,,0.0,,,,
24,23,1013.8,,19.7,,84,0.9,1,,,0.0,,,,
25,24,1013.7,,19.6,,84,0.3,2,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-10-25,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1013.4,,19.2,,87,1.2,349,,,0.0,,,,
3,2,1013.2,,18.7,,89,1.8,16,,,0.0,,,,
4,3,1012.8,,18.8,,88,1.7,14,,,0.0,,,,
5,4,1012.7,,18.6,,89,1.3,9,,,0.0,,,,
6,5,1013.0,,18.4,,89,1.2,349,,,0.0,,,,
7,6,1013.5,,18.2,,89,2.3,352,,,0.0,,,,
8,7,1013.9,,19.2,,86,2.7,356,,,0.0,,,,
9,8,1014.3,,20.9,,79,4.7,356,,,0.0,,,,
10,9,1014.4,,22.7,,72,4.0,9,,,0.0,,,,
11,10,1014.4,,24.3,,66,3.1,3,,,0.0,,,,
12,11,1013.7,,25.4,,64,3.9,351,,,0.0,,,,
13,12,1013.0,,26.6,,59,4.3,346,,,0.0,,,,
14,13,1012.2,,26.1,,62,6.0,352,,,0.0,,,,
15,14,1011.6,,26.7,,60,4.2,346,,,0.0,,,,
16,15,1011.1,,26.3,,59,4.9,343,,,0.0,,,,
17,16,1011.1,,25.7,,62,4.4,354,,,0.0,,,,
18,17,1011.4,,24.4,,67,4.5,354,,,0.0,,,,
19,18,1011.5,,22.9,,73,3.8,347,,,0.0,,,,
20,19,1011.9,,22.4,,68,4.4,359,,,0.0,,,,
21,20,1012.5,,21.6,,72,3.9,358,,,0.0,,,,
22,21,1012.6,,21.1,,74,4.1,359,,,0.0,,,,
23,22,1012.4,,20.3,,78,2.5,352,,,0.0,,,,
24,23,1012.5,,20.1,,79,1.9,354,,,0.0,,,,
25,24,1012.0,,19.7,,79,1.8,13,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-10-26,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1011.5,,19.2,,82,1.3,21,,,0.0,,,,
3,2,1010.9,,18.8,,85,1.5,360,,,0.0,,,,
4,3,1010.6,,18.2,,87,2.1,352,,,0.0,,,,
5,4,1010.4,,18.4,,83,2.5,2,,,0.0,,,,
6,5,1010.6,,18.2,,84,1.7,25,,,0.0,,,,
7,6,1011.2,,18.3,,86,1.4,6,,,0.0,,,,
8,7,1011.8,,18.7,,84,1.6,340,,,0.0,,,,
9,8,1012.2,,20.9,,70,4.0,358,,,0.0,,,,
10,9,1012.4,,22.7,,65,3.1,4,,,0.0,,,,
11,10,1012.1,,24.4,,59,3.1,348,,,0.0,,,,
12,11,1011.4,,25.7,,58,2.0,14,,,0.0,,,,
13,12,1010.4,,26.7,,55,2.3,341,,,0.0,,,,
14,13,1009.2,,26.9,,57,4.2,342,,,0.0,,,,
15,14,1008.3,,26.7,,60,5.5,344,,,0.0,,,,
16,15,1008.0,,26.4,,59,5.4,349,,,0.0,,,,
17,16,1007.8,,25.0,,64,6.7,353,,,0.0,,,,
18,17,1008.2,,24.0,,68,4.8,358,,,0.0,,,,
19,18,1008.6,,22.8,,73,3.7,354,,,0.0,,,,
20,19,1008.9,,22.2,,72,5.3,358,,,0.0,,,,
21,20,1009.6,,21.7,,72,5.4,360,,,0.0,,,,
22,21,1009.7,,20.9,,76,3.8,6,,,0.0,,,,
23,22,1009.7,,20.7,,77,4.4,357,,,0.0,,,,
24,23,1009.6,,20.3,,79,3.6,355,,,0.0,,,,
25,24,1009.1,,20.1,,80,4.4,359,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-10-27,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1008.8,,20.0,,81,4.5,2,,,0.0,,,,
3,2,1008.3,,19.5,,83,3.5,2,,,0.0,,,,
4,3,1008.1,,18.8,,87,2.1,9,,,0.0,,,,
5,4,1008.0,,18.8,,85,2.0,13,,,0.0,,,,
6,5,1008.3,,19.0,,84,3.0,1,,,0.0,,,,
7,6,1008.6,,19.2,,80,3.4,1,,,0.0,,,,
8,7,1008.9,,20.4,,72,4.8,3,,,0.0,,,,
9,8,1009.2,,21.9,,68,5.5,7,,,0.0,,,,
10,9,1009.3,,23.4,,63,6.9,8,,,0.0,,,,
11,10,1008.9,,24.3,,60,8.1,2,,,0.0,,,,
12,11,1008.0,,25.3,,57,7.5,1,,,0.0,,,,
13,12,1006.8,,25.4,,62,7.8,354,,,0.0,,,,
14,13,1006.0,,25.4,,62,8.4,352,,,0.0,,,,
15,14,1005.5,,25.2,,64,8.8,357,,,0.0,,,,
16,15,1005.4,,24.6,,68,9.3,358,,,0.0,,,,
17,16,1005.6,,24.1,,69,8.5,357,,,0.0,,,,
18,17,1005.9,,23.0,,74,7.3,358,,,0.0,,,,
19,18,1006.3,,22.3,,76,6.7,358,,,0.0,,,,
20,19,1006.7,,21.8,,76,6.6,1,,,0.0,,,,
21,20,1007.1,,21.4,,78,6.0,4,,,0.0,,,,
22,21,1007.5,,21.2,,80,5.0,9,,,0.0,,,,
23,22,1007.6,,21.4,,80,5.3,4,,,0.0,,,,
24,23,1007.2,,21.4,,81,6.2,11,,,0.0,,,,
25,24,1007.1,,21.2,,83,3.8,15,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-10-28,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1006.7,,20.5,,86,3.0,4,,,0.0,,,,
