觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,全天空日射量  (MJ/㎡)  GloblRad,積溫,成長百分比
17-3-21 6時,1012.3,1015.1,24.3,19.8,76,2.5,50,6.7,60,0,1107.74375,0.86948
17-3-21 7時,1012.3,1015.1,24.4,19.8,76,1.1,70,4.5,70,0,1108.24792,0.86980
17-3-21 8時,1011.9,1014.7,23.1,21.9,93,1.6,30,4.4,30,0,1108.76875,0.87012
17-3-21 9時,1011.2,1014,23,21,89,0.3,360,2.6,30,0,1109.26875,0.87044
17-3-21 10時,1010.1,1012.9,23,21.1,89,1.5,360,3.6,10,0,1109.77083,0.87076
17-3-21 11時,1009.3,1012.1,23.2,20.9,87,1.3,360,3.4,30,0,1110.27292,0.87108
17-3-21 12時,1009.5,1012.3,23,20.8,87,1.4,10,3.9,340,0,1110.76875,0.87140
17-3-21 13時,1009.3,1012.1,23.5,20.9,85,0.2,0,2.7,340,0,1111.27708,0.87172
17-3-21 14時,1009.9,1012.7,23.2,21.5,90,0.1,0,1.9,350,0,1111.79167,0.87204
17-3-21 15時,1010.7,1013.5,23.9,21.2,85,0.7,340,2.7,10,0,1112.31458,0.87236
17-3-21 16時,1011.4,1014.2,24.1,21.3,84,0.2,0,3.4,350,0.24,1112.84375,0.87268
17-3-21 17時,1011.9,1014.7,26.3,22.9,82,1.2,280,3,230,1.41,1113.45208,0.87300
17-3-21 18時,1012.2,1015,27.3,21.9,72,0.4,300,2.9,300,1.61,1114.06042,0.87332
17-3-21 19時,1012,1014.8,28,21.1,66,2,30,5.3,120,1.15,1114.66667,0.87364
17-3-21 20時,1011.7,1014.5,28.8,21.9,66,4.1,100,8.9,120,2.07,1115.30625,0.87396
17-3-21 21時,1011.4,1014.2,27.9,21.3,67,4.3,100,10.7,80,2.28,1115.91458,0.87428
17-3-21 22時,1010.9,1013.7,26.6,20.1,68,6.1,90,12.3,80,1.84,1116.47083,0.87460
17-3-21 23時,1010.8,1013.6,27.2,19.8,64,5.2,80,11.8,60,1.8,1117.03333,0.87492
17-3-22 0時,1011,1013.8,26.3,19.6,67,5.8,70,12.6,70,1.56,1117.57292,0.87524
17-3-22 1時,1011.4,1014.2,24.8,19.7,73,6.5,80,12.9,60,0.8,1118.08333,0.87556
17-3-22 2時,1011.9,1014.7,23.9,19.2,75,4.9,80,13.5,90,0.16,1118.56458,0.87588
17-3-22 3時,1012.9,1015.7,23.4,19.1,77,3.9,70,9.4,100,0,1119.03333,0.87620
17-3-22 4時,1013.5,1016.3,23.5,19.5,78,4.5,70,11.3,80,0,1119.51250,0.87652
17-3-22 5時,1013.9,1016.7,23.5,19.6,79,3.5,70,8.9,90,0,1119.99375,0.87684
17-3-22 6時,1014.4,1017.2,23.2,19.3,79,3.1,60,9.8,50,0,1120.46250,0.87716
17-3-22 7時,1014.3,1017.1,22.9,19.4,81,4.6,70,10.6,70,0,1120.92708,0.87748
17-3-22 8時,1014,1016.8,22.8,19,79,4.9,60,12.5,60,0,1121.38125,0.87780
17-3-22 9時,1014.1,1016.9,22.7,19,80,4.9,40,12.4,80,0,1121.83333,0.87812
17-3-22 10時,1013.7,1016.5,22.5,18,76,3.2,40,13.6,70,0,1122.26042,0.87844
17-3-22 11時,1013.4,1016.2,22.6,17.9,75,3.4,40,9.8,30,0,1122.68750,0.87876
17-3-22 12時,1013.1,1015.9,22.7,17.9,74,1.5,70,13.5,40,0,1123.11667,0.87908
17-3-22 13時,1013.6,1016.4,22.6,17.8,74,4.1,40,9,60,0,1123.54167,0.87940
17-3-22 14時,1014.4,1017.2,22.6,18,75,6,40,15.3,50,0,1123.97083,0.87972
17-3-22 15時,1014.6,1017.4,22.7,17.7,73,5.5,50,14.2,30,0,1124.39583,0.88004
17-3-22 16時,1015,1017.8,23.2,18.4,74,6.5,50,13.8,50,0.34,1124.84583,0.88036
17-3-22 17時,1015.5,1018.3,24.1,17.3,66,3.1,60,13,40,0.52,1125.29167,0.88068
17-3-22 18時,1015.5,1018.3,26,18.5,63,3.3,50,11.4,60,1.41,1125.80208,0.88100
17-3-22 19時,1015,1017.8,25.9,19.3,67,7.1,80,13.8,60,2.95,1126.32708,0.88132
17-3-22 20時,1013.9,1016.7,26.2,19.2,65,6.9,90,12.9,80,3,1126.85625,0.88164
17-3-22 21時,1013.1,1015.9,26.6,19.5,65,5.7,80,13.3,120,3,1127.40000,0.88196
17-3-22 22時,1012,1014.8,26.5,19.2,64,5.4,70,11.3,80,2.97,1127.93542,0.88228
17-3-22 23時,1011.8,1014.6,25.8,18.6,64,4.1,90,10.1,60,1.82,1128.44375,0.88260
17-3-23 0時,1011.5,1014.3,25.4,18.7,66,3.3,90,8.3,60,0,1128.94583,0.88292
17-3-23 1時,1011.5,1014.3,24.4,19,72,3.8,90,8.3,80,0,1129.43333,0.88324
17-3-23 2時,1012,1014.8,23.9,18.4,71,2.8,90,7.2,110,0.16,1129.89792,0.88356
17-3-23 3時,1012.6,1015.4,23.3,18.4,74,2.5,100,4.6,100,0,1130.35000,0.88388
17-3-23 4時,1013.3,1016.1,23.3,18.7,75,0.8,120,4.6,120,0,1130.80833,0.88420
17-3-23 5時,1013.8,1016.6,22.8,18.5,77,1.3,110,3.3,100,0,1131.25208,0.88452
17-3-23 6時,1013.9,1016.7,22.8,18.7,78,0.5,120,2.7,110,0,1131.70000,0.88484
17-3-23 7時,1013.6,1016.4,22.4,18.7,80,0.1,0,2.5,110,0,1132.13958,0.88516
17-3-23 8時,1013.6,1016.4,22.7,18.9,79,0.3,350,1.7,200,0,1132.58958,0.88548
17-3-23 9時,1013,1015.8,22,18.7,82,0.5,40,2.2,90,0,1133.02083,0.88580
17-3-23 10時,1012.5,1015.3,21.5,18.5,83,0.4,20,1.9,50,0,1133.43750,0.88612
17-3-23 11時,1012.3,1015.1,20.8,18.4,86,0.5,50,2,70,0,1133.83750,0.88644
17-3-23 12時,1012.2,1015,21.3,18.3,83,0.7,340,2,350,0,1134.24583,0.88676
17-3-23 13時,1012.3,1015.1,20.9,18,83,0.2,0,1.5,250,0,1134.63958,0.88708
17-3-23 14時,1012.8,1015.6,21.3,18.4,84,0.3,310,1.7,340,0,1135.05000,0.88740
17-3-23 15時,1013.5,1016.3,22.9,19.2,80,0.8,340,2.3,330,0.14,1135.51042,0.88772
17-3-23 16時,1013.8,1016.6,25.4,20.4,74,2.5,330,6.3,330,0.73,1136.04792,0.88804
17-3-23 17時,1014.1,1016.9,26.6,20.6,70,3.1,340,6.9,330,1.47,1136.61458,0.88836
17-3-23 18時,1013.9,1016.7,28.2,20.7,64,2.8,350,6.6,350,2.22,1137.21667,0.88868
17-3-23 19時,1013.5,1016.3,28.4,20.7,63,1.9,300,5.8,340,2.66,1137.82292,0.88900
17-3-23 20時,1013.2,1016,28.9,20,59,1.8,330,6.2,350,2.94,1138.42500,0.88932
17-3-23 21時,1012.8,1015.6,28.5,20.6,62,2.9,280,5.7,290,2.68,1139.03125,0.88964
17-3-23 22時,1012.4,1015.2,27.2,20.8,68,2.6,320,7.8,280,2.03,1139.61458,0.88996
17-3-23 23時,1012,1014.8,27.2,21.1,69,2.4,330,7.8,290,2.08,1140.20417,0.89028
17-3-24 0時,1011.9,1014.7,26,19.7,68,3.4,340,7.6,300,1.12,1140.73958,0.89059
17-3-24 1時,1012.2,1015,26.2,19.3,66,2,340,6.2,330,0,1141.27083,0.89091
17-3-24 2時,1012.7,1015.5,25.7,19.8,70,1.4,110,5.3,360,0,1141.80208,0.89123
17-3-24 3時,1013.5,1016.3,23.9,19.2,75,4.7,40,12,40,0,1142.28333,0.89155
17-3-24 4時,1013.8,1016.6,23,19,78,6.8,40,12.9,50,0,1142.74167,0.89187
17-3-24 5時,1014.6,1017.4,22.8,18.5,77,6.4,40,15.6,20,0,1143.18542,0.89219
17-3-24 6時,1014.9,1017.7,22.3,17.6,75,7.7,50,16.5,40,0,1143.60000,0.89251
17-3-24 7時,1015.2,1018,21.8,17.2,75,5.5,50,17.2,60,0,1143.99583,0.89283
17-3-24 8時,1015.1,1017.9,21.8,17,74,4.5,50,15.2,40,0,1144.38750,0.89315
17-3-24 9時,1014.5,1017.3,21.6,16.8,74,5,50,14.1,30,0,1144.77083,0.89347
17-3-24 10時,1014.1,1016.9,21.3,16.3,73,4.3,60,16.1,40,0,1145.13750,0.89379
17-3-24 11時,1014.2,1017,20.8,16.7,77,5.9,40,14.8,60,0,1145.50208,0.89411
17-3-24 12時,1014.6,1017.4,20.8,15.6,72,4.2,40,13.4,50,0,1145.84375,0.89443
17-3-24 13時,1015,1017.8,20.8,15.7,73,4.2,50,14.4,50,0,1146.18750,0.89475
17-3-24 14時,1015.8,1018.6,20.9,15.5,71,3,10,11.5,40,0,1146.52917,0.89507
17-3-24 15時,1016.5,1019.3,21,15.3,70,2,360,8.8,40,0,1146.86875,0.89539
17-3-24 16時,1016.8,1019.6,21.5,15.5,69,3.8,50,12.3,360,0,1147.22292,0.89571
17-3-24 17時,1017.2,1020,21.6,15.6,69,4.4,50,13.2,50,0,1147.58125,0.89603
17-3-24 18時,1017.4,1020.2,21.2,15.9,72,6,50,15.6,50,0,1147.93750,0.89635
17-3-24 19時,1017.5,1020.3,21.1,15.5,70,6.7,40,15.1,40,0,1148.28333,0.89667
17-3-24 20時,1017.4,1020.2,21,15.3,70,6.1,40,15.8,40,1.17,1148.62292,0.89699
17-3-24 21時,1016.8,1019.6,20.7,15.2,71,5.8,40,13.8,80,0,1148.95417,0.89731
17-3-24 22時,1016.7,1019.5,20.6,15.2,71,5.8,40,15.5,70,0,1149.28333,0.89763
17-3-24 23時,1016.7,1019.6,20.2,15.2,73,6,40,15.8,40,0,1149.60417,0.89795
17-3-25 0時,1016.7,1019.6,20.1,15.2,73,4.9,50,13.3,30,0,1149.92292,0.89827
17-3-25 1時,1017.4,1020.3,19.5,15.2,76,4.7,40,12.8,10,0,1150.22917,0.89859
17-3-25 2時,1018.2,1021.1,19.5,14.6,73,4.9,50,14.1,40,0,1150.52292,0.89891
17-3-25 3時,1018.8,1021.7,19.4,14.7,74,7.7,40,18.2,50,0,1150.81667,0.89923
17-3-25 4時,1018.9,1021.8,19.4,14.7,74,8.5,50,17,50,0,1151.11042,0.89955
17-3-25 5時,1019.6,1022.5,19.5,14.1,71,6.6,50,19.3,50,0,1151.39375,0.89987
17-3-25 6時,1020.1,1023,19.9,13.1,65,8.7,50,19.1,50,0,1151.66458,0.90019
17-3-25 7時,1020.4,1023.3,20.4,13.2,63,7,50,17.8,50,0,1151.94792,0.90051
17-3-25 8時,1019.7,1022.6,19.9,13.3,66,8,60,18.3,70,0,1152.22292,0.90083
17-3-25 9時,1019.9,1022.8,20.5,12.5,60,6.3,40,17,40,0,1152.49375,0.90115
17-3-25 10時,1019,1021.9,20.4,11.8,58,8.2,50,19.3,50,0,1152.74792,0.90147
17-3-25 11時,1019,1021.9,20.6,10.8,53,8.2,40,18.6,40,0,1152.98542,0.90179
17-3-25 12時,1019.3,1022.2,20.7,9.8,50,8,40,16.8,60,0,1153.20417,0.90211
17-3-25 13時,1019.6,1022.5,20.8,11.6,56,6.6,50,19.7,70,0,1153.46250,0.90243
17-3-25 14時,1020.4,1023.3,20.9,11.4,55,7.3,50,17.5,40,0,1153.71875,0.90275
17-3-25 15時,1020.3,1023.2,21.1,11.8,55,6.2,50,18.3,20,0.1,1153.98750,0.90307
17-3-25 16時,1020.6,1023.5,21.6,12.4,56,5.1,50,15.4,50,0.61,1154.27917,0.90339
17-3-25 17時,1021,1023.8,22.3,12.9,55,5.5,50,15.5,90,1.1,1154.59583,0.90371
17-3-25 18時,1021.1,1023.9,23.1,12.9,53,5.3,40,15.9,70,1.85,1154.92917,0.90403
17-3-25 19時,1021.9,1024.7,24.4,14.4,54,4.6,30,13.1,50,2.75,1155.32083,0.90435
17-3-25 20時,1021.2,1024,25.3,13.5,48,5.3,40,13.3,80,3.01,1155.71250,0.90467
17-3-25 21時,1020.3,1023.1,24.8,13.7,50,6.5,70,14.6,80,2.68,1156.09792,0.90499
17-3-25 22時,1019.3,1022.1,24.8,13,48,5.8,60,13.8,50,2.76,1156.46875,0.90531
17-3-25 23時,1018.9,1021.7,24.6,13.4,50,5.8,80,14.3,60,2.18,1156.84375,0.90563
17-3-26 0時,1018.8,1021.6,23.6,13.1,52,6.8,80,13.7,70,1.56,1157.19167,0.90595
17-3-26 1時,1018.9,1021.7,22.9,12.6,52,5.3,80,14.1,60,0.81,1157.51458,0.90627
17-3-26 2時,1019.1,1021.9,22,12.1,53,6,70,14.9,80,0.11,1157.80833,0.90659
17-3-26 3時,1019.5,1022.3,21.7,12.5,56,4.7,70,13.2,70,0,1158.10417,0.90691
17-3-26 4時,1020,1022.8,21.6,12.5,56,5.7,70,12.4,80,0,1158.39792,0.90723
17-3-26 5時,1020.2,1023.1,21.5,12.5,57,5.7,60,14.8,70,0,1158.68958,0.90755
17-3-26 6時,1020.9,1023.8,21.6,12.4,56,5.3,60,13.5,80,0,1158.98125,0.90787
17-3-26 7時,1020.9,1023.8,21.6,12.8,57,4.7,60,12.8,60,0,1159.28125,0.90819
17-3-26 8時,1020.9,1023.8,21.5,12.9,58,5.8,80,11.5,90,0,1159.58125,0.90851
17-3-26 9時,1020.4,1023.3,21.5,12.7,57,5,70,12.1,70,0,1159.87708,0.90883
17-3-26 10時,1019.9,1022.8,21.3,12.8,58,4.6,60,10.6,80,0,1160.17083,0.90915
17-3-26 11時,1019,1021.8,21.4,13.1,59,5.4,70,12.4,90,0,1160.47292,0.90947
17-3-26 12時,1018.4,1021.2,21.3,12.6,58,4.6,70,13.4,70,0,1160.76250,0.90979
17-3-26 13時,1018.4,1021.2,21.4,12.8,58,5.7,70,14,70,0,1161.05833,0.91011
17-3-26 14時,1018.8,1021.6,21.4,12.9,58,6.4,80,14,90,0,1161.35625,0.91043
17-3-26 15時,1019.5,1022.3,21.5,13,58,4.8,80,10.9,90,0,1161.65833,0.91075
17-3-26 16時,1020.1,1022.9,22.6,13.9,58,6.5,70,14.7,70,0.68,1162.00208,0.91107
17-3-26 17時,1019.9,1022.7,23.2,14.2,57,6,80,13.7,80,0.82,1162.36458,0.91139
17-3-26 18時,1019.7,1022.5,23.9,14.7,56,7,90,14.8,80,1.79,1162.75208,0.91171
17-3-26 19時,1019.3,1022.1,24.4,14.1,53,7.2,80,16.1,60,2.37,1163.13750,0.91203
17-3-26 20時,1019,1021.8,24.3,14.1,53,5.9,80,15.6,70,2.32,1163.52083,0.91235
17-3-26 21時,1017.9,1020.7,24.2,13.7,52,7.1,90,13.9,70,1.96,1163.89375,0.91267
17-3-26 22時,1017.2,1020,24.6,14.2,52,5.6,90,14.2,70,1.87,1164.28542,0.91299
17-3-26 23時,1016.3,1019.1,23.9,13.7,53,5.9,90,14.6,100,1.59,1164.65208,0.91331
17-3-27 0時,1015.8,1018.6,23.6,13.8,54,5,70,15.3,60,0.88,1165.01458,0.91363
17-3-27 1時,1015.9,1018.7,23,13.7,56,5.5,70,14.3,80,0.65,1165.36250,0.91395
17-3-27 2時,1016.5,1019.3,22.4,13.8,58,3.8,60,12.6,70,0.1,1165.70000,0.91427
17-3-27 3時,1016.9,1019.7,22.2,13.8,59,3.1,70,9.6,40,0,1166.03333,0.91459
17-3-27 4時,1017.9,1020.7,22.2,13.6,58,3.3,70,8.2,90,0,1166.36250,0.91491
17-3-27 5時,1018.3,1021.1,22.3,13.5,57,3.5,70,8.6,100,0,1166.69167,0.91523
17-3-27 6時,1018.3,1021.1,22.4,14,59,3.1,60,10.5,80,0,1167.03333,0.91555
17-3-27 7時,1018.8,1021.6,22.4,13.3,56,2.6,70,8.8,70,0,1167.36042,0.91587
17-3-27 8時,1018.1,1020.9,22.5,14.5,61,3.1,60,8.7,60,0,1167.71458,0.91619
17-3-27 9時,1017.6,1020.4,22.5,14.9,62,3.3,70,8.5,10,0,1168.07708,0.91651
17-3-27 10時,1016.8,1019.6,22.4,14.4,61,2.5,70,7.8,80,0,1168.42708,0.91683
17-3-27 11時,1015.9,1018.7,22.4,14.6,61,1.5,60,7,70,0,1168.78125,0.91715
17-3-27 12時,1015.7,1018.5,22.3,14.9,63,3.2,60,9,80,0,1169.13958,0.91747
17-3-27 13時,1016.2,1019,22.6,15,62,2.7,60,7.1,50,0,1169.50625,0.91779
17-3-27 14時,1016.6,1019.4,22.6,15.7,65,4.1,70,10,60,0,1169.88750,0.91811
17-3-27 15時,1017.5,1020.3,23,15.8,64,2.2,40,8.7,100,0,1170.27917,0.91843
17-3-27 16時,1017.7,1020.5,23.5,16.2,64,4.3,60,11.6,70,0.26,1170.68958,0.91875
17-3-27 17時,1017.9,1020.7,24.7,16.9,62,6.2,70,12.2,60,1.27,1171.13958,0.91907
17-3-27 18時,1018.7,1021.5,25.7,17,59,3.2,80,12.5,80,1.84,1171.61250,0.91939
17-3-27 19時,1018.4,1021.2,25.6,17.2,60,3.1,60,10.6,80,2.01,1172.08750,0.91971
17-3-27 20時,1018.3,1021.1,26.5,17.7,58,3.9,30,8.7,20,1.88,1172.59167,0.92003
17-3-27 21時,1017.3,1020.1,26.5,17.8,59,2,70,7.9,10,2.04,1173.09792,0.92035
17-3-27 22時,1016.5,1019.3,26.4,18.2,61,3.7,70,8.9,90,2.15,1173.61042,0.92067
17-3-27 23時,1015.6,1018.4,27.2,18.2,58,4.3,80,8.9,80,2.36,1174.13958,0.92099
17-3-28 0時,1015.7,1018.5,26.1,18.3,62,5,70,10.1,70,1.68,1174.64792,0.92131
17-3-28 1時,1015.8,1018.6,25.1,17.7,64,4.3,60,10.7,80,0.88,1175.12292,0.92162
17-3-28 2時,1016.2,1019,23.7,17.6,69,3.6,70,9,80,0.21,1175.56667,0.92194
17-3-28 3時,1016.8,1019.6,23.3,17.7,71,3.4,80,9,80,0,1176.00417,0.92226
17-3-28 4時,1017.3,1020.1,23.3,17.7,71,4.2,70,8.8,80,0,1176.44167,0.92258
17-3-28 5時,1018.1,1020.9,23.1,17.6,71,2.3,90,8.4,60,0,1176.87292,0.92290
17-3-28 6時,1017.8,1020.6,23.5,17.8,70,3.2,60,11.2,70,0,1177.31667,0.92322
17-3-28 7時,1017.7,1020.5,23.8,17.7,69,3.3,70,10.2,90,0,1177.76458,0.92354
17-3-28 8時,1017.4,1020.2,23.9,18.4,71,3.2,70,9.4,60,0,1178.22917,0.92386
17-3-28 9時,1016.9,1019.7,24,18.4,71,4.6,70,10.6,70,0,1178.69583,0.92418
17-3-28 10時,1016.2,1019,23.8,18,70,1.8,60,10.5,70,0,1179.15000,0.92450
17-3-28 11時,1016.2,1019,23,17.6,72,1.7,250,6.7,100,0,1179.57917,0.92482
17-3-28 12時,1016.4,1019.2,23.2,18.4,74,1.3,240,3.8,210,0,1180.02917,0.92514
17-3-28 13時,1016.8,1019.6,23.3,19,77,2,70,6.1,40,0,1180.49375,0.92546
17-3-28 14時,1016.7,1019.5,22.7,18.6,78,0.2,0,8.4,20,0,1180.93750,0.92578
17-3-28 15時,1016.8,1019.6,23.7,19,75,1.3,250,2.7,260,0,1181.41042,0.92610
17-3-28 16時,1017.7,1020.5,24.2,19.4,75,1.2,140,4.8,90,0.29,1181.90208,0.92642
17-3-28 17時,1017.8,1020.6,25.6,19.9,71,1.8,110,6.7,70,0.65,1182.43333,0.92674
17-3-28 18時,1017.7,1020.5,26.3,20.5,70,3.9,90,7.6,80,1.13,1182.99167,0.92706
17-3-28 19時,1016.7,1019.5,27.5,20.4,65,3.8,120,10.5,110,1.84,1183.57292,0.92738
17-3-28 20時,1016.2,1019,27.9,20.6,65,4.5,80,9.9,100,2.13,1184.16667,0.92770
17-3-28 21時,1015.4,1018.2,27.2,20,65,4,120,10.2,80,1.59,1184.73333,0.92802
17-3-28 22時,1014.2,1017,26.7,20.8,70,3.6,100,9.1,110,1.04,1185.30625,0.92834
17-3-28 23時,1013.9,1016.7,26.6,20.5,69,4.7,90,10.2,70,1.42,1185.87083,0.92866
17-3-29 0時,1013.8,1016.6,26.8,20.5,68,3.3,90,8.4,80,1.07,1186.43958,0.92898
17-3-29 1時,1013.7,1016.5,26,20.2,70,3.1,80,9,80,0.7,1186.98542,0.92930
17-3-29 2時,1013.9,1016.7,25.3,20.1,73,2.9,70,7.1,60,0.1,1187.51458,0.92962
17-3-29 3時,1014,1016.8,24.9,20.2,75,2.9,100,6.7,90,0,1188.03750,0.92994
17-3-29 4時,1014,1016.8,24.6,20.4,77,3,100,6.2,80,0,1188.55833,0.93026
17-3-29 5時,1014.2,1017,24.8,20.4,77,3.1,90,7.5,100,0,1189.08333,0.93058
17-3-29 6時,1014.6,1017.4,24.8,20.2,76,1.2,90,6,70,0,1189.60417,0.93090
17-3-29 7時,1015.2,1018,24.3,20,77,0.3,10,3.8,110,0,1190.11042,0.93122
17-3-29 8時,1014.3,1017.1,23.7,19.9,79,0.1,0,3.3,20,0,1190.60208,0.93154
17-3-29 9時,1013.8,1016.6,22.6,19.7,84,0.8,80,2.2,80,0,1191.06667,0.93186
17-3-29 10時,1012.8,1015.6,22.7,19.6,83,0.9,100,2.7,110,0,1191.53125,0.93218
17-3-29 11時,1011.9,1014.7,22.1,19.3,84,0.5,270,2,70,0,1191.97708,0.93250
17-3-29 12時,1011.2,1014,22.6,19.8,84,0.7,100,2.7,120,0,1192.44375,0.93282
17-3-29 13時,1010.9,1013.7,22.9,19.9,83,1.6,110,5.5,110,0,1192.91875,0.93314
17-3-29 14時,1011.6,1014.4,23.2,20.1,83,1.8,110,3.9,110,0,1193.40417,0.93346
17-3-29 15時,1011.8,1014.6,24.3,20.9,81,1.7,100,3.7,90,0.16,1193.92917,0.93378
17-3-29 16時,1012.5,1015.3,26.1,21.3,75,1.3,130,3.7,120,0.74,1194.50000,0.93410
17-3-29 17時,1012.6,1015.4,27.5,21.9,72,2.5,170,4.8,160,1.5,1195.11250,0.93442
17-3-29 18時,1012.2,1015,27.7,21.5,69,1.4,250,5.1,160,1.95,1195.72083,0.93474
17-3-29 19時,1011.9,1014.7,28.7,22.2,68,2,270,5.5,210,2.21,1196.36458,0.93506
17-3-29 20時,1011.2,1014,28.5,22.3,69,3,290,7.1,270,2,1197.00625,0.93538
17-3-29 21時,1010.4,1013.1,29.6,22.4,65,3,270,7.9,300,2.92,1197.67292,0.93570
17-3-29 22時,1009.3,1012,29.2,22,65,3.3,280,8,300,2.84,1198.32292,0.93602
17-3-29 23時,1008.5,1011.2,29.4,21.7,63,4,290,10.4,290,2.47,1198.97083,0.93634
17-3-30 0時,1008.5,1011.3,28.6,22.1,68,2.8,300,8.9,280,1.82,1199.61042,0.93666
17-3-30 1時,1008.9,1011.7,27.6,21.8,71,3.2,290,9.2,290,0.98,1200.22292,0.93698
17-3-30 2時,1009.1,1011.9,26.5,21.9,76,1.9,310,7.5,280,0.11,1200.81458,0.93730
17-3-30 3時,1009.6,1012.4,26.1,22.1,79,2.3,320,7.7,270,0,1201.40208,0.93762
17-3-30 4時,1010.8,1013.6,26,21.5,76,2.7,340,8.2,340,0,1201.97500,0.93794
17-3-30 5時,1011.9,1014.7,22.3,19.1,82,6.9,30,14.3,40,0,1202.42083,0.93826
17-3-30 6時,1012.6,1015.4,22.2,18,77,7.4,40,17.2,40,0,1202.84167,0.93858
17-3-30 7時,1012.3,1015.1,21.8,17.4,76,7.7,50,16.1,40,0,1203.24167,0.93890
17-3-30 8時,1012.1,1014.9,20.7,16.7,78,6.7,50,18.3,50,0,1203.60417,0.93922
17-3-30 9時,1012.2,1015,20.1,16.6,80,4.6,50,13.9,70,0,1203.95208,0.93954
17-3-30 10時,1012.1,1014.9,20.1,16,77,5.9,50,14.6,20,0,1204.28750,0.93986
17-3-30 11時,1011.9,1014.7,19.6,15.9,79,5.8,30,15,60,0,1204.61042,0.94018
17-3-30 12時,1013.2,1016.1,19,16.3,84,4.2,40,13.3,30,0,1204.92917,0.94050
17-3-30 13時,1014.7,1017.6,18.5,16.2,86,3,30,12.5,30,0,1205.23542,0.94082
17-3-30 14時,1013.4,1016.3,18.8,15.3,80,3.4,50,9.6,30,0,1205.52917,0.94114
17-3-30 15時,1014,1016.9,19.3,15.3,78,5.7,60,16.3,70,0,1205.83333,0.94146
17-3-30 16時,1015.2,1018.1,18.7,15.8,83,5.8,50,17.2,50,0,1206.13542,0.94178
17-3-30 17時,1016.5,1019.4,18.3,16.3,88,4.3,40,12.8,60,0,1206.43958,0.94210
17-3-30 18時,1016.6,1019.5,18.2,15.4,84,5.1,30,12.3,20,0.21,1206.72292,0.94242
17-3-30 19時,1016.6,1019.5,19.6,15.4,77,3.8,40,12.7,40,0.6,1207.03542,0.94274
17-3-30 20時,1016,1018.8,20.6,15.7,73,2.6,20,10.7,40,0.93,1207.37500,0.94306
17-3-30 21時,1015.3,1018.2,20,15.3,74,4.8,60,13.6,80,0.96,1207.69375,0.94338
17-3-30 22時,1014.9,1017.7,20.6,15,70,3.8,30,10.9,70,0.79,1208.01875,0.94370
17-3-30 23時,1015,1017.8,20.4,15.3,73,4.7,50,12.4,30,0.57,1208.34583,0.94402
17-3-31 0時,1014.8,1017.6,20.9,15.2,70,4,40,11.3,30,0.58,1208.68125,0.94434
17-3-31 1時,1015.2,1018,20.4,15.2,72,3.7,50,11.3,30,0.53,1209.00625,0.94466
17-3-31 2時,1015.4,1018.3,20,14.8,72,6.5,40,13.5,50,0.17,1209.31458,0.94498
17-3-31 3時,1015.9,1018.8,19.6,14.7,73,6.8,40,15,60,0,1209.61250,0.94530
17-3-31 4時,1016.5,1019.4,19.2,14.5,74,6.5,40,14.5,40,0,1209.89792,0.94562
17-3-31 5時,1017.2,1020.1,19.5,13.9,70,6.5,40,14.9,60,0,1210.17708,0.94594
17-3-31 6時,1017.4,1020.3,19.8,13.6,67,6.4,50,15.5,50,0,1210.45625,0.94626
17-3-31 7時,1017.7,1020.6,19.7,13.7,68,7.1,40,16.6,30,0,1210.73542,0.94658
17-3-31 8時,1017.5,1020.4,19.5,13.5,68,6.4,40,14.8,40,0,1211.00625,0.94690
17-3-31 9時,1017.2,1020.1,19.4,13,66,6.1,40,14.1,40,0,1211.26458,0.94722
17-3-31 10時,1017.2,1020.1,19.5,12.7,65,5.9,50,15.7,50,0,1211.51875,0.94754
17-3-31 11時,1017.1,1020,19.5,12.5,64,5.8,50,14.4,50,0,1211.76875,0.94786
17-3-31 12時,1017.5,1020.4,19.4,12.4,64,6.6,40,14.7,50,0,1212.01458,0.94818
17-3-31 13時,1018.1,1021,19.3,12.3,64,5.5,40,13,50,0,1212.25625,0.94850
17-3-31 14時,1018.4,1021.3,19.3,12.1,63,6.9,50,13.5,50,0,1212.49375,0.94882
17-3-31 15時,1019,1021.9,19.7,11.9,61,6,50,15.5,50,0.13,1212.73542,0.94914
17-3-31 16時,1019.4,1022.3,21.2,12.3,57,4.6,50,12.9,40,0.83,1213.01667,0.94946
17-3-31 17時,1019.7,1022.5,21.9,12.5,55,6,50,14.6,90,1.61,1213.31667,0.94978
17-3-31 18時,1020.1,1022.9,22.9,12.7,53,5.1,60,13.3,50,2.48,1213.64167,0.95010
17-3-31 19時,1019.8,1022.6,23.6,11.4,46,5.7,40,16.8,30,3,1213.95417,0.95042
17-3-31 20時,1019.6,1022.4,24.4,11.5,44,5.2,60,12.8,30,3.15,1214.28542,0.95074
17-3-31 21時,1019,1021.8,23.9,11.7,46,6.1,60,14.4,60,3.07,1214.61042,0.95106
17-3-31 22時,1018.4,1021.2,23.4,11.7,48,7.2,70,13.6,50,2.83,1214.92500,0.95138
